"","min","max","mean","sd","range","sum","zeroes","duplicates"
"221",-1.1641326350765e-20,3.95444612877327e-06,1.01516668511057e-08,5.89742609191096e-08,3.95444612877328e-06,0.000561346570198741,2107,0
"222",-1.54046785419296e-26,1.92602601600811e-06,1.13687875499267e-08,3.9232825985183e-08,1.92602601600811e-06,0.000628648476360747,699,0
"223",-3.62438260229026e-26,1.40658926284232e-06,1.19813029796296e-08,3.70960536794973e-08,1.40658926284232e-06,0.000662518129561599,501,0
"224",-4.10195418718992e-25,5.49527271687111e-07,1.26850269101144e-08,3.5498178858836e-08,5.49527271687111e-07,0.000701431248021685,398,0
"225",-1.09219155479493e-22,8.22356923890766e-07,1.36922728511475e-08,3.97438149207491e-08,8.22356923890766e-07,0.00075712791957705,572,0
"226",-1.52711076273815e-24,1.12054419787455e-06,1.15452994098978e-08,3.33253848743613e-08,1.12054419787455e-06,0.000638408876169707,767,0
"227",-9.61870486852192e-24,5.46583521554567e-07,1.18316561475874e-08,3.31078488276139e-08,5.46583521554567e-07,0.000654243258336993,879,0
"228",-2.19924386280608e-27,1.63197830715944e-06,1.17513865731182e-08,3.44251025515511e-08,1.63197830715944e-06,0.000649804671947143,901,0
"229",-7.91662470770194e-26,6.18688773101894e-07,1.15132192627669e-08,3.13460195515929e-08,6.18688773101894e-07,0.000636634972353957,535,0
"230",-1.27332160747559e-23,6.94107598064875e-07,1.32715223477218e-08,3.88765714359655e-08,6.94107598064875e-07,0.000733862099739624,401,0
"231",0,6.07173831213004e-08,1.94295679173832e-11,6.02487551693667e-10,6.07173831213004e-08,1.07437738755962e-06,55107,216
"232",0,3.06405425476441e-08,3.20654717270466e-11,4.92607256786322e-10,3.06405425476441e-08,1.77309232461877e-06,53596,28
"233",0,7.70591697119016e-08,5.89694787435521e-11,1.11696195799089e-09,7.70591697119016e-08,3.26077629660345e-06,53629,60
"234",0,7.26411926166293e-08,1.33708775559525e-10,2.16879682750384e-09,7.26411926166293e-08,7.39356045333948e-06,53703,55
"235",0,7.02319766787696e-08,6.4803557563183e-11,1.1792188917621e-09,7.02319766787696e-08,3.58337751901377e-06,53685,33
"236",0,4.15280858589995e-08,3.00773501873907e-11,5.65274322437045e-10,4.15280858589995e-08,1.66315715596196e-06,53824,43
"237",0,6.15971131878723e-08,4.14946038810101e-11,7.48529815120954e-10,6.15971131878723e-08,2.29448561620434e-06,53721,39
"238",0,4.36727809471904e-08,8.41129692151958e-11,1.22007509290654e-09,4.36727809471904e-08,4.65111074572347e-06,53786,51
"239",0,6.56275531696338e-08,1.15178905129651e-10,1.57476821403764e-09,6.56275531696338e-08,6.36893273804918e-06,53637,28
"240",0,7.55618145831249e-08,1.22756179145686e-10,1.63009288896359e-09,7.55618145831249e-08,6.78792568203988e-06,53607,15
"241",-1.13377562358369e-19,5.16606803557806e-07,2.76409568679571e-09,1.61123384428035e-08,5.1660680355792e-07,0.000152843435097056,28593,0
"242",-2.37715035188518e-20,4.71879474162051e-07,3.19614526694526e-09,1.25706383889329e-08,4.71879474162075e-07,0.000176734048681005,20146,0
"243",-6.87493475444333e-21,6.54075108741381e-07,4.26173590531919e-09,1.84686185723587e-08,6.54075108741388e-07,0.00023565694862053,19937,0
"244",-1.3915966406535e-20,5.49053709164582e-07,4.23330121248544e-09,1.79248960291422e-08,5.49053709164596e-07,0.000234084623845595,19494,0
"245",-1.23867049399677e-20,6.51860602829402e-07,4.60701684386209e-09,1.95703798997338e-08,6.51860602829414e-07,0.000254749603398198,19246,0
"246",-3.66140835271514e-21,4.119789878132e-07,4.03700446502175e-09,1.47548387815568e-08,4.11978987813203e-07,0.000223230198897843,19486,0
"247",-4.05662983717608e-21,3.10119588675661e-07,3.8198330214926e-09,1.37511925348969e-08,3.10119588675665e-07,0.000211221486756455,20070,0
"248",-1.34282642716655e-20,4.20111575749615e-07,4.33178788180339e-09,1.65231465763244e-08,4.20111575749629e-07,0.0002395305427122,19962,0
"249",-1.61128014015239e-20,3.0681741236549e-07,4.12010699529641e-09,1.32171950890609e-08,3.06817412365506e-07,0.00022782543641191,19981,0
"250",-1.39309380525048e-20,3.06922004256194e-07,4.29704513829692e-09,1.35857450102383e-08,3.06922004256208e-07,0.000237609407967266,20088,0
"251",1.05501467443765e-16,1.0796710192551e-08,4.92716208473015e-10,8.51868104748445e-10,1.07967100870496e-08,2.72452354637239e-05,0,0
"252",4.28743751113882e-14,1.66412217339484e-08,6.85659549445889e-10,1.07739023373149e-09,1.66411788595733e-08,3.79142304461599e-05,0,0
"253",1.23586104999913e-14,1.25876713497064e-08,6.93123737009239e-10,1.06513059471971e-09,1.25876589910959e-08,3.83269701616629e-05,0,0
"254",2.43653499611661e-14,1.68418505808177e-08,6.86427554869241e-10,1.10341164987375e-09,1.68418262154677e-08,3.79566980740495e-05,0,0
"255",4.54080429331048e-15,2.00721839149764e-08,6.7392523989177e-10,1.10850339047534e-09,2.00721793741722e-08,3.72653700650553e-05,0,0
"256",8.6914416635997e-14,1.3588620006999e-08,6.58820825615406e-10,1.03053252588119e-09,1.35885330925824e-08,3.64301563732295e-05,0,0
"257",5.0785202899853e-15,1.47075294165688e-08,6.81799956588497e-10,1.09531144684572e-09,1.47075243380485e-08,3.77008103995175e-05,0,0
"258",3.46693205819366e-16,1.43597578272647e-08,6.94710850710453e-10,1.14039278735882e-09,1.43597574805715e-08,3.84147312008852e-05,0,0
"259",6.74472176514455e-15,2.14693489652973e-08,7.25562888453906e-10,1.26142613970651e-09,2.14693422205755e-08,4.01207254799472e-05,0,0
"260",8.77761269701613e-15,2.20251497040636e-08,7.30331131149196e-10,1.2495172610128e-09,2.20251409264509e-08,4.03843902280259e-05,0,0
"261",4.46906577090251e-18,4.7624498789034e-10,1.32979139213099e-11,2.10368697995852e-11,4.76244983421274e-10,7.35321448192753e-07,0,0
"262",3.36905258363854e-15,5.48363909835814e-10,1.98901836063843e-11,2.83374288909546e-11,5.4836054078323e-10,1.09984759269863e-06,0,0
"263",5.03713182496273e-16,1.07364672707888e-09,2.08710711784093e-11,3.10607922869638e-11,1.0736462233657e-09,1.15408675188132e-06,0,0
"264",1.86345130813578e-15,1.08111986030224e-09,2.06161329457583e-11,3.1580820467779e-11,1.08111799685093e-09,1.13998968736865e-06,0,0
"265",1.36830485804936e-15,5.28766197493979e-10,1.99708515386226e-11,2.72559312803861e-11,5.28764829189121e-10,1.10430820667968e-06,0,0
"266",2.22857481268688e-15,7.87459208950736e-10,1.98556137559415e-11,2.7524085787718e-11,7.87456980375923e-10,1.09793601824854e-06,0,0
"267",4.12869031252147e-16,8.38469904618222e-10,2.00469997120033e-11,2.89580061260897e-11,8.38469491749191e-10,1.10851889607494e-06,0,0
"268",1.40983419523897e-16,5.04534802825418e-10,2.00892304201699e-11,2.80733731586973e-11,5.04534661841999e-10,1.11085408531371e-06,0,0
"269",1.11964904549022e-16,5.56218682223886e-10,2.03580866032944e-11,2.91258689201554e-11,5.56218570258981e-10,1.12572075681577e-06,0,0
"270",3.72575356313905e-16,7.72029329354496e-10,2.07789569352753e-11,2.96643196453932e-11,7.72028956779139e-10,1.14899320269298e-06,0,0
"271",-30.3631019592285,92.1423645019531,14.0479989528583,18.9873146732792,122.505466461182,776798.150097252,0,0
"272",-29.2895679473877,95.8699645996094,14.0475405461544,18.8496808508585,125.159532546997,776772.802040152,0,0
"273",-28.2987289428711,98.6359329223633,14.0988160061637,18.6518429919447,126.934661865234,779608.12987683,0,0
"274",-26.2591781616211,95.3791198730469,14.2316274592474,18.7394703442518,121.638298034668,786952.071986544,0,0
"275",-26.3304672241211,87.2123489379883,14.493049546171,18.6387533946973,113.542816162109,801407.667705071,0,0
"276",-25.0812911987305,89.082389831543,14.391658963963,18.7088575601724,114.163681030273,795801.174071298,0,0
"277",-26.5999660491943,93.1722640991211,14.100318898039,18.9819018966326,119.772230148315,779691.233785964,0,0
"278",-28.5851001739502,99.6472320556641,14.3382903875334,19.0998129921973,128.232332229614,792850.105269049,0,0
"279",-30.0840339660645,98.9854202270508,14.7675147098428,18.9373378128505,129.069454193115,816584.493395467,0,0
"280",-30.6773204803467,97.3138656616211,14.8316927158414,18.7872609127983,127.991186141968,820133.280415166,0,0
"281",-33.1946105957031,57.0097541809082,5.78252889624567,12.4180789216861,90.2043647766113,319750.717846801,0,0
"282",-28.9288196563721,51.3417663574219,5.7585631309401,11.9215432735808,80.2705860137939,318425.506888464,0,0
"283",-23.5286502838135,53.0316200256348,5.75638339971036,11.6234159138813,76.5602703094482,318304.976470384,0,0
"284",-30.403736114502,51.6999588012695,5.87531006342792,11.879440392191,82.1036949157715,324881.14526731,0,0
"285",-21.2965755462646,54.681755065918,6.13999797280741,12.0536393859527,75.9783306121826,339517.327904358,0,0
"286",-19.3750057220459,61.3769721984863,6.19023700742714,12.0530767691935,80.7519779205322,342295.345562691,0,0
"287",-20.0767440795898,54.6077346801758,5.9885654347595,11.9912934581677,74.6844787597656,331143.714280462,0,0
"288",-19.9360961914062,51.2831916809082,6.28048962415025,12.054450832407,71.2192878723145,347285.954257012,0,0
"289",-19.2400093078613,56.6147689819336,6.76471779026461,11.8749698795877,75.8547782897949,374061.834930472,0,0
"290",-18.6898460388184,54.9896430969238,6.84344982593548,11.6775293101206,73.6794891357422,378415.401574928,0,0
"291",-57.9153823852539,53.1694641113281,0.159511928319098,12.1736961629486,111.084846496582,8820.37158833284,0,0
"292",-48.4548377990723,51.2405014038086,0.112653295100349,11.8796948949831,99.6953392028809,6229.2766058689,0,0
"293",-49.0256156921387,43.3104438781738,0.149591250755419,12.30935835241,92.3360595703125,8271.79780177167,0,0
"294",-47.0578498840332,43.7817001342773,0.37952684970283,11.8859235126108,90.8395500183105,20986.3166811677,0,0
"295",-39.9424476623535,48.3480339050293,0.517601206682376,11.0714490923386,88.2904815673828,28621.2763247086,0,0
"296",-47.8237228393555,38.2324485778809,0.326054750882434,10.3931684961154,86.0561714172363,18029.5235047951,0,0
"297",-40.6825370788574,49.2670135498047,0.241471896677352,10.864937297391,89.9495506286621,13352.4299986709,0,0
"298",-41.8458709716797,45.7299995422363,0.3477712706923,11.1020141751906,87.575870513916,19230.3601842014,0,0
"299",-40.675708770752,41.578784942627,0.411581394658161,10.3823631553489,82.2544937133789,22758.8047990177,0,0
"300",-37.0510864257812,50.8225326538086,0.407889058613072,10.3422440313561,87.8736190795898,22554.6333850684,0,0
"301",-25.4598941802979,27.0107975006104,-0.545841394375814,5.44186542916778,52.4706916809082,-30182.845743405,0,0
"302",-22.4007110595703,19.290189743042,-0.557306869889549,5.10250269768648,41.6909008026123,-30816.8406774125,0,0
"303",-24.1604461669922,18.6573657989502,-0.485920288171496,5.31969927969796,42.8178119659424,-26869.448254731,0,0
"304",-23.0940380096436,15.3034648895264,-0.370788116934814,5.05709097607904,38.3975028991699,-20503.0997140275,0,0
"305",-21.1088027954102,20.3951797485352,-0.38289734754282,5.01598303244692,41.5039825439453,-21172.6917297278,0,0
"306",-21.6624488830566,20.5997428894043,-0.333903461518209,5.17149977492343,42.2621917724609,-18463.5258081109,0,0
"307",-27.5606517791748,22.3605575561523,-0.300837681394148,5.24351846630056,49.9212093353271,-16635.1204303708,0,0
"308",-24.2959613800049,19.0555553436279,-0.314403661436074,5.16947932057646,43.3515167236328,-17385.2648627691,0,0
"309",-18.2706775665283,20.2082633972168,-0.332704479554715,4.94410606834218,38.4789409637451,-18397.2269014575,0,0
"310",-20.4647159576416,18.9364700317383,-0.248519355733408,4.91132343029565,39.4011859893799,-13742.1262946346,0,0
"311",0,1,0.398373511637972,0.430769002542189,1,22028.4616995333,11521,0
"312",0,1,0.390820360937955,0.427406198934495,1,21610.8026784251,11695,0
"313",0,1,0.393189616117174,0.427812835640896,1,21741.8130128152,11302,0
"314",0,1,0.402627964612132,0.429067103775171,1,22263.7159311924,11213,0
"315",0,1,0.412174757846776,0.431805309723868,1,22791.6154098953,10944,0
"316",0,1,0.40928769772908,0.428512001145897,1,22631.9725336272,10728,0
"317",0,1,0.405810684134195,0.427533280171116,1,22439.7075898844,10605,0
"318",0,1,0.400203853756548,0.428484175873735,1,22129.6722973221,10931,0
"319",0,1,0.395512689752272,0.425785298402196,1,21870.2696925417,11521,0
"320",0,1,0.383165156477215,0.424523221491284,1,21187.5004925641,12449,0
"321",0,0.629560232162476,0.0132023587052032,0.0335101904089743,0.629560232162476,730.037626962917,11213,0
"322",0,0.607454299926758,0.0131631984060751,0.0339542051356813,0.607454299926758,727.872219062329,11200,0
"323",0,0.60262656211853,0.013738545794214,0.0353757751741996,0.60262656211853,759.686628236858,10961,0
"324",0,0.601238608360291,0.0137404707311286,0.0356173171995326,0.601238608360291,759.793069548488,11192,0
"325",0,0.537206947803497,0.0130374380079594,0.0329088037502151,0.537206947803497,720.918172088124,11084,0
"326",0,0.478514581918716,0.0129956275927796,0.0328761049829581,0.478514581918716,718.606223370339,10793,0
"327",0,0.612615287303925,0.0134322952783352,0.0346390617625214,0.612615287303925,742.752199710822,10685,0
"328",0,0.594330608844757,0.0135035639792777,0.0345033081843589,0.594330608844757,746.693073798142,10891,0
"329",0,0.534244179725647,0.0131731566425346,0.0330011019482839,0.534244179725647,728.422869705592,11103,0
"330",0,0.59962522983551,0.0135095754250353,0.035009580769213,0.59962522983551,747.025482702755,11277,0
"331",-31.2344856262207,200.416732788086,48.7093566046463,29.0267541259243,231.651218414307,2693432.58281052,0,0
"332",-28.6332397460938,201.4931640625,51.2518682870123,32.1936617330038,230.126403808594,2834023.30879863,0,0
"333",-40.3820991516113,233.783935546875,50.9892170017862,31.9695312067199,274.166034698486,2819499.74333077,0,0
"334",-25.8339977264404,243.371231079102,49.5313278761678,28.2557444163998,269.205228805542,2738884.30624057,0,0
"335",-31.2877388000488,186.898544311523,49.4726945148073,28.1596616243834,218.186283111572,2735642.11589078,0,0
"336",-31.0303783416748,203.087295532227,51.8747792271179,31.4374657194849,234.117673873901,2868467.79214271,0,0
"337",-20.9176158905029,239.214965820312,51.6086057004199,31.4256565496118,260.132581710815,2853749.46081042,0,0
"338",-23.0844612121582,251.281585693359,50.1650326540555,28.2600079440898,274.366046905518,2773925.64563865,0,0
"339",-24.4815979003906,198.799942016602,49.7734513583902,28.3066031869357,223.281539916992,2752272.76631354,0,0
"340",-18.2302341461182,193.385299682617,51.8498465153454,31.6088334683348,211.615533828735,2867089.11291254,0,0
"341",0,0.884903907775879,0.0345105453053281,0.0651314069089791,0.884903907775879,1908.29511320342,5429,0
"342",0,0.740530848503113,0.0338090065247488,0.0627056729655033,0.740530848503113,1869.50282479251,5467,0
"343",0,0.819895267486572,0.0341166875703724,0.063097577194736,0.819895267486572,1886.51635589131,5423,0
"344",0,0.842842876911163,0.0340491672914436,0.0643149059705709,0.842842876911163,1882.78275454766,5784,0
"345",0,0.844352960586548,0.0341599870820151,0.0642641239123446,0.844352960586548,1888.91064568711,6137,0
"346",0,0.812464237213135,0.0341303722512137,0.0642081748915257,0.812464237213135,1887.27306400311,6347,0
"347",0,1.10512447357178,0.0342781697332716,0.064694097364757,1.10512447357178,1895.44567357098,6477,0
"348",0,0.816604852676392,0.0338783562843457,0.0653491398076991,0.816604852676392,1873.33758909918,6598,0
"349",0,1.07316553592682,0.0339001855119599,0.0654573278498769,1.07316553592682,1874.54465806933,6654,0
"350",0,1.27888262271881,0.0345447096535149,0.0657355371866989,1.27888262271881,1910.18426500076,6716,0
"351",0,932.177551269531,133.593250510571,201.0381823822,932.177551269531,7387172.38023255,19229,0
"352",0,947.472045898438,132.769484997423,201.264591931358,947.472045898438,7341621.44241751,19228,0
"353",0,971.469177246094,136.395485597299,205.740848877739,971.469177246094,7542124.77158826,19227,0
"354",0,958.801940917969,141.223662288896,216.280758914917,958.801940917969,7809103.62992679,19227,0
"355",0,944.834411621094,134.082794363226,200.02621923029,944.834411621094,7414242.19710896,19225,0
"356",0,961.1787109375,134.215835745199,204.195417944068,961.1787109375,7421598.85336652,19224,0
"357",0,985.551879882812,137.1529490983,206.503453703787,985.551879882812,7584009.4733396,19222,0
"358",0,959.142333984375,141.775616395694,215.379363280512,959.142333984375,7839624.48421627,19220,0
"359",0,973.336486816406,134.666676761186,201.096576794903,973.336486816406,7446528.55818657,19219,0
"360",0,967.577819824219,132.117223280772,198.030955384064,967.577819824219,7305553.97853356,19219,0
"361",92.3278198242188,441.612365722656,288.334066142087,101.302202387578,349.284545898438,15943720.5213928,0,0
"362",80.7582702636719,440.252960205078,290.229655574869,101.392632527775,359.494689941406,16048539.034668,0,0
"363",74.0292205810547,437.9013671875,292.086122194098,101.021251032252,363.872146606445,16151194.2128448,0,0
"364",67.3004684448242,437.509521484375,294.916897269035,99.8506017098479,370.209053039551,16307724.7513885,0,0
"365",68.3617935180664,452.712066650391,302.662622791198,93.2242090256641,384.350273132324,16736032.3898621,0,0
"366",64.7188949584961,489.522430419922,310.305025245442,93.3440418808091,424.803535461426,17158626.675972,0,0
"367",63.5305595397949,509.277709960938,315.939889627543,93.2573408375119,445.747150421143,17470212.1368446,0,0
"368",59.8119201660156,500.915496826172,312.121172032285,96.8988732252434,441.103576660156,17259052.3286972,0,0
"369",61.9758682250977,457.146667480469,305.056647271884,96.1792486601176,395.170799255371,16868412.3675461,0,0
"370",71.3747940063477,435.533142089844,297.579874517327,96.7531862661386,364.158348083496,16454976.7413101,0,0
"371",22.3575286865234,170.358154296875,77.5462251972338,19.357719687002,148.000625610352,4287996.06850624,0,0
"372",27.367826461792,149.434036254883,76.4735359551247,19.7508030354697,122.066209793091,4228680.64417458,0,0
"373",19.9404602050781,154.919540405273,75.7881175723893,20.911172492272,134.979080200195,4190779.74928284,0,0
"374",4.61763572692871,156.320236206055,76.3511258052679,20.5487295659106,151.702600479126,4221911.8525281,0,0
"375",8.42808723449707,165.633270263672,78.4704850192389,19.8317890365132,157.205183029175,4339103.93962383,0,0
"376",6.77415800094604,175.214630126953,77.9417943604273,20.902067568551,168.440472126007,4309869.46095419,0,0
"377",17.0733547210693,166.525100708008,76.8164921442944,20.3812330437474,149.451745986938,4247644.7496109,0,0
"378",2.02025151252747,161.36164855957,76.5441578168603,20.3013499743829,159.341397047043,4232585.75064111,0,0
"379",19.242166519165,157.605880737305,77.523357307021,19.2517243056519,138.36371421814,4286731.56564903,0,0
"380",31.7531623840332,175.42399597168,77.555526084577,18.3939966092338,143.670833587646,4288510.37037277,0,0
"381",140.59162902832,303.582824707031,217.470718018435,39.0220807531939,162.991195678711,12025260.8235474,0,0
"382",136.198760986328,312.602874755859,216.571465718525,40.3607001090347,176.404113769531,11975535.7683716,0,0
"383",123.988929748535,313.993560791016,216.423468722099,41.3153997693278,190.00463104248,11967352.1264572,0,0
"384",109.688102722168,314.690063476562,217.23055191752,41.020496924424,205.001960754395,12011980.5988312,0,0
"385",107.712600708008,316.116973876953,220.147174199698,40.1586274351844,208.404373168945,12173258.1445465,0,0
"386",101.314277648926,341.078369140625,222.605114061109,44.0294921491379,239.764091491699,12309172.3871231,0,0
"387",99.0587844848633,334.404693603516,223.315279744152,45.0430111394281,235.345909118652,12348441.7087326,0,0
"388",96.6732406616211,339.496673583984,223.560025435493,47.2983554771719,242.823432922363,12361975.166481,0,0
"389",100.617767333984,324.432952880859,221.020846026777,44.6366042019219,223.815185546875,12221568.7018967,0,0
"390",114.743301391602,307.276458740234,218.601243638054,41.6767700248368,192.533157348633,12087774.3682098,0,0
"391",0,434.147552490234,240.027045196391,147.998950907839,434.147552490234,13272535.4911796,5472,0
"392",0,379.539581298828,220.674415862805,111.684978286121,379.539581298828,12202412.4995497,2592,0
"393",7.68255090713501,351.410888671875,203.136874238072,96.336036375711,343.72833776474,11232656.5978684,0,0
"394",0,366.890533447266,205.959592784248,101.452909043818,366.890533447266,11388741.6425978,1440,0
"395",0,396.349456787109,218.135815838411,126.958911565996,396.349456787109,12062038.0726008,4630,0
"396",0,417.520263671875,221.505053283098,143.069886821479,417.520263671875,12248343.4263422,6912,0
"397",0,394.368041992188,215.126839886865,131.504278041064,394.368041992188,11895653.7383841,5760,0
"398",0,360.957580566406,202.983402938685,104.789625638956,360.957580566406,11224170.2488975,2880,0
"399",4.53365230560303,334.082794189453,196.359274098546,94.1406418462656,329.54914188385,10857882.4205532,0,0
"400",0,373.950317382812,210.100816559493,101.186125906592,373.950317382812,11617734.7524737,1145,0
"401",4.2986638959519e-07,2.01868861040566e-05,1.85989559700719e-06,1.80854841953819e-06,1.97570197144614e-05,0.10284478693211,0,0
"402",4.46828806843769e-07,2.48189699050272e-05,2.02412013147129e-06,2.01927397426708e-06,2.43721410981834e-05,0.111925746789836,0,0
"403",3.61937338766438e-07,2.91420365101658e-05,2.31526263928497e-06,2.87773105797606e-06,2.87800991713993e-05,0.128024762901902,0,0
"404",4.01132552951822e-07,2.65648031927412e-05,2.4750968380368e-06,2.89682956648865e-06,2.61636706397894e-05,0.136862954756083,0,0
"405",2.9007713919782e-07,3.01854852295946e-05,2.61125366590577e-06,3.48185554794928e-06,2.98954080903968e-05,0.144391882709925,0,0
"406",2.18207489410815e-07,3.59112636942882e-05,2.81898515337129e-06,3.87313096286064e-06,3.56930562048774e-05,0.155878603040819,0,0
"407",1.71264332493593e-07,3.61597849405371e-05,3.01332530276365e-06,4.30921571649881e-06,3.59885206080435e-05,0.166624835941619,0,0
"408",1.74475005110253e-07,3.84689374186564e-05,3.0235414237424e-06,4.1469101800817e-06,3.82944624135462e-05,0.16718974656726,0,0
"409",1.68778925058177e-07,3.73000839317683e-05,2.81603053017369e-06,3.85480023498254e-06,3.71313050067101e-05,0.155715224196484,0,0
"410",1.99094486674767e-07,3.81067438866012e-05,2.33684827608996e-06,3.18950568981658e-06,3.79076493999264e-05,0.129218362274671,0,0
"411",0,436.557586669922,202.762113172162,134.654183540552,436.557586669922,11211933.8099679,5472,0
"412",0,404.451263427734,196.042094976995,123.606312207566,404.451263427734,10840343.6838479,2592,0
"413",6.41982650756836,383.3994140625,188.914919452854,116.78153506164,376.979587554932,10446239.386065,0,0
"414",0,397.147125244141,187.852756589594,115.916258430176,397.147125244141,10387506.0283782,1440,0
"415",0,408.27294921875,193.669822131034,122.991122720571,408.27294921875,10709166.4845577,4630,0
"416",0,433.564544677734,198.696100277817,129.687704255658,433.564544677734,10987099.5609622,6912,0
"417",0,421.494445800781,199.95386075155,126.082492212071,421.494445800781,11056648.6841177,5760,0
"418",0,394.369781494141,192.74456961076,112.852251057918,394.369781494141,10658003.7211966,2880,0
"419",2.42659306526184,372.996795654297,186.115420338853,111.313387812059,370.570202589035,10291438.2830572,0,0
"420",0,401.687591552734,187.707254633338,118.166916175152,401.687591552734,10379460.352205,1145,0
"421",2.6736930447413e-09,9.42984570428962e-06,1.12191406103826e-07,4.18588834430604e-07,9.42717201124488e-06,0.00620373599191715,0,0
"422",3.0450171273344e-09,6.44910051050829e-06,9.73784009521713e-08,2.99658304320811e-07,6.44605549338095e-06,0.00538463605905126,0,0
"423",2.63914623488404e-09,7.31717136659427e-06,1.11163882151758e-07,3.75854868110917e-07,7.31453222035938e-06,0.00614691802746359,0,0
"424",3.2451217268914e-09,3.29712133861904e-06,9.05604102812991e-08,2.33690144347788e-07,3.29387621689214e-06,0.00500762844691471,0,0
"425",3.21520432500222e-09,3.20439380629978e-06,9.50374947326976e-08,2.06083611665923e-07,3.20117860197477e-06,0.00525519330873925,0,0
"426",2.53372411940234e-09,5.89944556850241e-06,1.09369475552412e-07,2.49121318925067e-07,5.89691184438301e-06,0.0060476945201462,0,0
"427",2.11458228704942e-09,6.57022837913246e-06,1.37730772815802e-07,3.38544724433602e-07,6.56811379684541e-06,0.00761596081362259,0,0
"428",1.98351157720822e-09,7.38053131499328e-06,1.71937728882112e-07,4.36146482968138e-07,7.37854780341607e-06,0.00950746865626528,0,0
"429",1.86689330661238e-09,5.26556914337561e-06,1.5234693668735e-07,3.55884247489621e-07,5.263702250069e-06,0.00842417621106373,0,0
"430",2.12110329300685e-09,5.36307743459474e-06,1.14340964053039e-07,2.70703487153954e-07,5.36095633130174e-06,0.00632259794827683,0,0
"431",1.92511553365193e-08,9.51452238950878e-05,7.56338707989351e-07,3.67212614179895e-06,9.51259727397513e-05,0.0418225051969792,0,0
"432",2.04232275535787e-08,6.67037820676342e-05,6.33696847753446e-07,2.44439526678226e-06,6.66833588400806e-05,0.0350409008933745,0,0
"433",1.78879595580383e-08,7.48034799471498e-05,7.36108773780998e-07,2.99156654540126e-06,7.47855919875917e-05,0.040703870754994,0,0
"434",2.2123463949697e-08,3.17672129312996e-05,5.51125092070381e-07,1.48166661986936e-06,3.17450894673499e-05,0.0304750130911238,0,0
"435",2.16249613771424e-08,3.52158240275458e-05,6.40297751079569e-07,1.55283057158213e-06,3.51941990661686e-05,0.0354059044436958,0,0
"436",1.7311984734647e-08,5.71799755562097e-05,7.52042680045473e-07,2.04903401104796e-06,5.7162663571475e-05,0.0415849520357945,0,0
"437",1.47269387795745e-08,6.53025272185914e-05,1.10157414909117e-06,3.18077524521311e-06,6.52878002798118e-05,0.0609126441481456,0,0
"438",1.43535512364679e-08,8.32260266179219e-05,1.48790383038577e-06,4.37164407308163e-06,8.32116730666854e-05,0.0822751302050113,0,0
"439",1.38745059885537e-08,7.43869386496954e-05,1.18930292234506e-06,3.42570483711468e-06,7.43730641437068e-05,0.0657636943939925,0,0
"440",1.66693716607824e-08,9.97125316644087e-05,7.34382509822701e-07,1.94550092849784e-06,9.9695862292748e-05,0.0406084152631561,0,0
"441",5.67107152938843,169.777908325195,52.0878740480101,20.0371589573699,164.106836795807,2880251.08335876,0,0
"442",11.1166572570801,147.983428955078,50.4035406057481,19.4952927178865,136.866771697998,2787114.18133545,0,0
"443",11.6294984817505,152.30126953125,50.3844984641161,18.7949180457395,140.6717710495,2786061.22707176,0,0
"444",-4.00461101531982,155.009323120117,51.141101332494,18.8194505799924,159.013934135437,2827898.33928159,0,0
"445",-1.6246919631958,163.091888427734,52.6006481056177,19.9561094570377,164.71658039093,2908605.43764824,0,0
"446",-3.50111818313599,174.916961669922,51.2657237639377,21.9756272540102,178.418079853058,2834789.4612507,0,0
"447",-12.0831098556519,166.458129882812,49.2227761774731,22.2659998634341,178.541239738464,2721822.63150955,0,0
"448",-9.16069984436035,160.813034057617,49.9153617892113,20.9783539379701,169.973733901978,2760119.84549623,0,0
"449",3.68216300010681,154.574493408203,50.6291067238285,18.6945041968434,150.892330408096,2799587.08540082,0,0
"450",8.00170993804932,173.77278137207,50.9077605565803,18.0948257890467,165.771071434021,2814995.52773666,0,0
"451",0,432.157653808594,199.619836595639,133.219784058988,432.157653808594,11038178.4843924,5472,0
"452",0,400.269500732422,193.034432525286,122.451033548153,400.269500732422,10674031.9809182,2592,0
"453",6.01914072036743,379.471801757812,186.066106308786,115.769436149137,373.452661037445,10288711.4144506,0,0
"454",0,393.173095703125,184.967476062985,114.885688070802,393.173095703125,10227961.5563788,1440,0
"455",0,404.144866943359,190.695435320613,121.694708985226,404.144866943359,10544694.7914886,4630,0
"456",0,429.320281982422,195.694923221936,128.150237229798,429.320281982422,10821146.4744802,6912,0
"457",0,417.315979003906,196.983932618864,124.580574298731,417.315979003906,10892423.5380927,5760,0
"458",0,390.388305664062,189.854231887728,111.658733204674,390.388305664062,10498179.6064638,2880,0
"459",2.21799230575562,369.09326171875,183.310847178339,110.307687319526,366.875269412994,10136356.6055734,0,0
"460",0,397.648773193359,184.792925935064,117.147247994796,397.648773193359,10218309.6325053,1145,0
"461",0,1,0.343875784249399,0.464404312324544,1,19014.9553658548,34321,0
"462",0,1,0.343875784249399,0.464404312324544,1,19014.9553658548,34321,0
"463",0,1,0.343875784249399,0.464404312324544,1,19014.9553658548,34321,0
"464",0,1,0.343875784249399,0.464404312324544,1,19014.9553658548,34321,0
